"id","substance_code_id/id"
hc_base.subs_code_130210002,hc_base.subs_code_130210002_hc_vs_substance_code
hc_base.subs_code_130008006,hc_base.subs_code_130008006_hc_vs_substance_code
hc_base.subs_code_49009008,hc_base.subs_code_49009008_hc_vs_substance_code
hc_base.subs_code_130029002,hc_base.subs_code_130029002_hc_vs_substance_code
hc_base.subs_code_27747008,hc_base.subs_code_27747008_hc_vs_substance_code
hc_base.subs_code_17708005,hc_base.subs_code_17708005_hc_vs_substance_code
hc_base.subs_code_3737005,hc_base.subs_code_3737005_hc_vs_substance_code
hc_base.subs_code_36690004,hc_base.subs_code_36690004_hc_vs_substance_code
hc_base.subs_code_1313002,hc_base.subs_code_1313002_hc_vs_substance_code
hc_base.subs_code_8830003,hc_base.subs_code_8830003_hc_vs_substance_code
hc_base.subs_code_130166006,hc_base.subs_code_130166006_hc_vs_substance_code
hc_base.subs_code_54152001,hc_base.subs_code_54152001_hc_vs_substance_code
hc_base.subs_code_26238005,hc_base.subs_code_26238005_hc_vs_substance_code
hc_base.subs_code_85451001,hc_base.subs_code_85451001_hc_vs_substance_code
hc_base.subs_code_83705001,hc_base.subs_code_83705001_hc_vs_substance_code
hc_base.subs_code_60617002,hc_base.subs_code_60617002_hc_vs_substance_code
hc_base.subs_code_61418009,hc_base.subs_code_61418009_hc_vs_substance_code
hc_base.subs_code_130215007,hc_base.subs_code_130215007_hc_vs_substance_code
hc_base.subs_code_129966006,hc_base.subs_code_129966006_hc_vs_substance_code
hc_base.subs_code_130134001,hc_base.subs_code_130134001_hc_vs_substance_code
hc_base.subs_code_73613003,hc_base.subs_code_73613003_hc_vs_substance_code
hc_base.subs_code_8054009,hc_base.subs_code_8054009_hc_vs_substance_code
hc_base.subs_code_51889000,hc_base.subs_code_51889000_hc_vs_substance_code
hc_base.subs_code_130148001,hc_base.subs_code_130148001_hc_vs_substance_code
hc_base.subs_code_130057009,hc_base.subs_code_130057009_hc_vs_substance_code
hc_base.subs_code_130026009,hc_base.subs_code_130026009_hc_vs_substance_code
hc_base.subs_code_130175008,hc_base.subs_code_130175008_hc_vs_substance_code
hc_base.subs_code_59027002,hc_base.subs_code_59027002_hc_vs_substance_code
hc_base.subs_code_85491003,hc_base.subs_code_85491003_hc_vs_substance_code
hc_base.subs_code_2466002,hc_base.subs_code_2466002_hc_vs_substance_code
hc_base.subs_code_40200005,hc_base.subs_code_40200005_hc_vs_substance_code
hc_base.subs_code_55900005,hc_base.subs_code_55900005_hc_vs_substance_code
hc_base.subs_code_91283002,hc_base.subs_code_91283002_hc_vs_substance_code
hc_base.subs_code_91611002,hc_base.subs_code_91611002_hc_vs_substance_code
hc_base.subs_code_65070009,hc_base.subs_code_65070009_hc_vs_substance_code
hc_base.subs_code_259875006,hc_base.subs_code_259875006_hc_vs_substance_code
hc_base.subs_code_259874005,hc_base.subs_code_259874005_hc_vs_substance_code
hc_base.subs_code_45373006,hc_base.subs_code_45373006_hc_vs_substance_code
hc_base.subs_code_60187006,hc_base.subs_code_60187006_hc_vs_substance_code
hc_base.subs_code_406974003,hc_base.subs_code_406974003_hc_vs_substance_code
hc_base.subs_code_130124005,hc_base.subs_code_130124005_hc_vs_substance_code
hc_base.subs_code_130193009,hc_base.subs_code_130193009_hc_vs_substance_code
hc_base.subs_code_28251007,hc_base.subs_code_28251007_hc_vs_substance_code
hc_base.subs_code_130220007,hc_base.subs_code_130220007_hc_vs_substance_code
hc_base.subs_code_130002007,hc_base.subs_code_130002007_hc_vs_substance_code
hc_base.subs_code_29698000,hc_base.subs_code_29698000_hc_vs_substance_code
hc_base.subs_code_130034003,hc_base.subs_code_130034003_hc_vs_substance_code
hc_base.subs_code_30932002,hc_base.subs_code_30932002_hc_vs_substance_code
hc_base.subs_code_13799005,hc_base.subs_code_13799005_hc_vs_substance_code
hc_base.subs_code_686001,hc_base.subs_code_686001_hc_vs_substance_code
hc_base.subs_code_130136004,hc_base.subs_code_130136004_hc_vs_substance_code
hc_base.subs_code_129992001,hc_base.subs_code_129992001_hc_vs_substance_code
hc_base.subs_code_129978007,hc_base.subs_code_129978007_hc_vs_substance_code
hc_base.subs_code_130157007,hc_base.subs_code_130157007_hc_vs_substance_code
hc_base.subs_code_71242006,hc_base.subs_code_71242006_hc_vs_substance_code
hc_base.subs_code_38120001,hc_base.subs_code_38120001_hc_vs_substance_code
hc_base.subs_code_3710008,hc_base.subs_code_3710008_hc_vs_substance_code
hc_base.subs_code_124218005,hc_base.subs_code_124218005_hc_vs_substance_code
hc_base.subs_code_124217000,hc_base.subs_code_124217000_hc_vs_substance_code
hc_base.subs_code_20574009,hc_base.subs_code_20574009_hc_vs_substance_code
hc_base.subs_code_74243002,hc_base.subs_code_74243002_hc_vs_substance_code
hc_base.subs_code_91067009,hc_base.subs_code_91067009_hc_vs_substance_code
hc_base.subs_code_58630004,hc_base.subs_code_58630004_hc_vs_substance_code
hc_base.subs_code_77001006,hc_base.subs_code_77001006_hc_vs_substance_code
hc_base.subs_code_10397005,hc_base.subs_code_10397005_hc_vs_substance_code
hc_base.subs_code_5061009,hc_base.subs_code_5061009_hc_vs_substance_code
hc_base.subs_code_80191006,hc_base.subs_code_80191006_hc_vs_substance_code
hc_base.subs_code_41548001,hc_base.subs_code_41548001_hc_vs_substance_code
hc_base.subs_code_130195002,hc_base.subs_code_130195002_hc_vs_substance_code
hc_base.subs_code_129971001,hc_base.subs_code_129971001_hc_vs_substance_code
hc_base.subs_code_16520007,hc_base.subs_code_16520007_hc_vs_substance_code
hc_base.subs_code_88662008,hc_base.subs_code_88662008_hc_vs_substance_code
hc_base.subs_code_130020003,hc_base.subs_code_130020003_hc_vs_substance_code
hc_base.subs_code_13185000,hc_base.subs_code_13185000_hc_vs_substance_code
hc_base.subs_code_68174001,hc_base.subs_code_68174001_hc_vs_substance_code
hc_base.subs_code_58369004,hc_base.subs_code_58369004_hc_vs_substance_code
hc_base.subs_code_130083004,hc_base.subs_code_130083004_hc_vs_substance_code
hc_base.subs_code_4901003,hc_base.subs_code_4901003_hc_vs_substance_code
hc_base.subs_code_67449008,hc_base.subs_code_67449008_hc_vs_substance_code
hc_base.subs_code_130052003,hc_base.subs_code_130052003_hc_vs_substance_code
hc_base.subs_code_130122009,hc_base.subs_code_130122009_hc_vs_substance_code
hc_base.subs_code_129994000,hc_base.subs_code_129994000_hc_vs_substance_code
hc_base.subs_code_130160000,hc_base.subs_code_130160000_hc_vs_substance_code
hc_base.subs_code_130123004,hc_base.subs_code_130123004_hc_vs_substance_code
hc_base.subs_code_72890005,hc_base.subs_code_72890005_hc_vs_substance_code
hc_base.subs_code_56838004,hc_base.subs_code_56838004_hc_vs_substance_code
hc_base.subs_code_71283009,hc_base.subs_code_71283009_hc_vs_substance_code
hc_base.subs_code_22196004,hc_base.subs_code_22196004_hc_vs_substance_code
hc_base.subs_code_50142009,hc_base.subs_code_50142009_hc_vs_substance_code
hc_base.subs_code_130146002,hc_base.subs_code_130146002_hc_vs_substance_code
hc_base.subs_code_129925008,hc_base.subs_code_129925008_hc_vs_substance_code
hc_base.subs_code_44179006,hc_base.subs_code_44179006_hc_vs_substance_code
hc_base.subs_code_130151008,hc_base.subs_code_130151008_hc_vs_substance_code
hc_base.subs_code_38647007,hc_base.subs_code_38647007_hc_vs_substance_code
hc_base.subs_code_41540008,hc_base.subs_code_41540008_hc_vs_substance_code
hc_base.subs_code_87929001,hc_base.subs_code_87929001_hc_vs_substance_code
hc_base.subs_code_129999005,hc_base.subs_code_129999005_hc_vs_substance_code
hc_base.subs_code_84429003,hc_base.subs_code_84429003_hc_vs_substance_code
hc_base.subs_code_66560005,hc_base.subs_code_66560005_hc_vs_substance_code
hc_base.subs_code_1764003,hc_base.subs_code_1764003_hc_vs_substance_code
hc_base.subs_code_16712008,hc_base.subs_code_16712008_hc_vs_substance_code
hc_base.subs_code_16165009,hc_base.subs_code_16165009_hc_vs_substance_code
hc_base.subs_code_58339006,hc_base.subs_code_58339006_hc_vs_substance_code
hc_base.subs_code_129966008,hc_base.subs_code_129966008_hc_vs_substance_code
hc_base.subs_code_7427000,hc_base.subs_code_7427000_hc_vs_substance_code
hc_base.subs_code_51913006,hc_base.subs_code_51913006_hc_vs_substance_code
hc_base.subs_code_79912003,hc_base.subs_code_79912003_hc_vs_substance_code
hc_base.subs_code_130075005,hc_base.subs_code_130075005_hc_vs_substance_code
hc_base.subs_code_850000,hc_base.subs_code_850000_hc_vs_substance_code
hc_base.subs_code_7537007,hc_base.subs_code_7537007_hc_vs_substance_code
hc_base.subs_code_130126007,hc_base.subs_code_130126007_hc_vs_substance_code
hc_base.subs_code_16272001,hc_base.subs_code_16272001_hc_vs_substance_code
hc_base.subs_code_81473000,hc_base.subs_code_81473000_hc_vs_substance_code
hc_base.subs_code_51967000,hc_base.subs_code_51967000_hc_vs_substance_code
hc_base.subs_code_89553009,hc_base.subs_code_89553009_hc_vs_substance_code
hc_base.subs_code_130000004,hc_base.subs_code_130000004_hc_vs_substance_code
hc_base.subs_code_130001000,hc_base.subs_code_130001000_hc_vs_substance_code
hc_base.subs_code_27562008,hc_base.subs_code_27562008_hc_vs_substance_code
hc_base.subs_code_2154002,hc_base.subs_code_2154002_hc_vs_substance_code
hc_base.subs_code_130161001,hc_base.subs_code_130161001_hc_vs_substance_code
hc_base.subs_code_21660002,hc_base.subs_code_21660002_hc_vs_substance_code
hc_base.subs_code_130032004,hc_base.subs_code_130032004_hc_vs_substance_code
hc_base.subs_code_22947008,hc_base.subs_code_22947008_hc_vs_substance_code
hc_base.subs_code_54423007,hc_base.subs_code_54423007_hc_vs_substance_code
hc_base.subs_code_130115001,hc_base.subs_code_130115001_hc_vs_substance_code
hc_base.subs_code_129970000,hc_base.subs_code_129970000_hc_vs_substance_code
hc_base.subs_code_130162008,hc_base.subs_code_130162008_hc_vs_substance_code
hc_base.subs_code_26233001,hc_base.subs_code_26233001_hc_vs_substance_code
hc_base.subs_code_130216008,hc_base.subs_code_130216008_hc_vs_substance_code
hc_base.subs_code_130028005,hc_base.subs_code_130028005_hc_vs_substance_code
hc_base.subs_code_130102005,hc_base.subs_code_130102005_hc_vs_substance_code
hc_base.subs_code_130100002,hc_base.subs_code_130100002_hc_vs_substance_code
hc_base.subs_code_304266006,hc_base.subs_code_304266006_hc_vs_substance_code
hc_base.subs_code_259386000,hc_base.subs_code_259386000_hc_vs_substance_code
hc_base.subs_code_259394007,hc_base.subs_code_259394007_hc_vs_substance_code
hc_base.subs_code_72453000,hc_base.subs_code_72453000_hc_vs_substance_code
hc_base.subs_code_129954002,hc_base.subs_code_129954002_hc_vs_substance_code
hc_base.subs_code_130144004,hc_base.subs_code_130144004_hc_vs_substance_code
hc_base.subs_code_80120001,hc_base.subs_code_80120001_hc_vs_substance_code
hc_base.subs_code_65283003,hc_base.subs_code_65283003_hc_vs_substance_code
hc_base.subs_code_130050006,hc_base.subs_code_130050006_hc_vs_substance_code
hc_base.subs_code_395858003,hc_base.subs_code_395858003_hc_vs_substance_code
hc_base.subs_code_47737000,hc_base.subs_code_47737000_hc_vs_substance_code
hc_base.subs_code_129986007,hc_base.subs_code_129986007_hc_vs_substance_code
hc_base.subs_code_129988008,hc_base.subs_code_129988008_hc_vs_substance_code
hc_base.subs_code_129987003,hc_base.subs_code_129987003_hc_vs_substance_code
hc_base.subs_code_129939008,hc_base.subs_code_129939008_hc_vs_substance_code
hc_base.subs_code_81863009,hc_base.subs_code_81863009_hc_vs_substance_code
hc_base.subs_code_130153006,hc_base.subs_code_130153006_hc_vs_substance_code
hc_base.subs_code_129960002,hc_base.subs_code_129960002_hc_vs_substance_code
hc_base.subs_code_39442002,hc_base.subs_code_39442002_hc_vs_substance_code
hc_base.subs_code_7120007,hc_base.subs_code_7120007_hc_vs_substance_code
hc_base.subs_code_106192008,hc_base.subs_code_106192008_hc_vs_substance_code
hc_base.subs_code_10189007,hc_base.subs_code_10189007_hc_vs_substance_code
hc_base.subs_code_59439002,hc_base.subs_code_59439002_hc_vs_substance_code
hc_base.subs_code_23369004,hc_base.subs_code_23369004_hc_vs_substance_code
hc_base.subs_code_69042002,hc_base.subs_code_69042002_hc_vs_substance_code
hc_base.subs_code_106197002,hc_base.subs_code_106197002_hc_vs_substance_code
hc_base.subs_code_6170002,hc_base.subs_code_6170002_hc_vs_substance_code
hc_base.subs_code_121234007,hc_base.subs_code_121234007_hc_vs_substance_code
hc_base.subs_code_116632001,hc_base.subs_code_116632001_hc_vs_substance_code
hc_base.subs_code_303145003,hc_base.subs_code_303145003_hc_vs_substance_code
hc_base.subs_code_4422003,hc_base.subs_code_4422003_hc_vs_substance_code
hc_base.subs_code_121011007,hc_base.subs_code_121011007_hc_vs_substance_code
hc_base.subs_code_121010008,hc_base.subs_code_121010008_hc_vs_substance_code
hc_base.subs_code_44680008,hc_base.subs_code_44680008_hc_vs_substance_code
hc_base.subs_code_69612004,hc_base.subs_code_69612004_hc_vs_substance_code
hc_base.subs_code_115257005,hc_base.subs_code_115257005_hc_vs_substance_code
hc_base.subs_code_47038001,hc_base.subs_code_47038001_hc_vs_substance_code
hc_base.subs_code_116983004,hc_base.subs_code_116983004_hc_vs_substance_code
hc_base.subs_code_40992002,hc_base.subs_code_40992002_hc_vs_substance_code
hc_base.subs_code_28585007,hc_base.subs_code_28585007_hc_vs_substance_code
hc_base.subs_code_117290006,hc_base.subs_code_117290006_hc_vs_substance_code
hc_base.subs_code_115256001,hc_base.subs_code_115256001_hc_vs_substance_code
hc_base.subs_code_277770000,hc_base.subs_code_277770000_hc_vs_substance_code
hc_base.subs_code_34829007,hc_base.subs_code_34829007_hc_vs_substance_code
hc_base.subs_code_3588006,hc_base.subs_code_3588006_hc_vs_substance_code
hc_base.subs_code_106196006,hc_base.subs_code_106196006_hc_vs_substance_code
hc_base.subs_code_48217002,hc_base.subs_code_48217002_hc_vs_substance_code
hc_base.subs_code_20823009,hc_base.subs_code_20823009_hc_vs_substance_code
hc_base.subs_code_17853004,hc_base.subs_code_17853004_hc_vs_substance_code
hc_base.subs_code_15073009,hc_base.subs_code_15073009_hc_vs_substance_code
hc_base.subs_code_117291005,hc_base.subs_code_117291005_hc_vs_substance_code
hc_base.subs_code_16074008,hc_base.subs_code_16074008_hc_vs_substance_code
hc_base.subs_code_64871000,hc_base.subs_code_64871000_hc_vs_substance_code
hc_base.subs_code_32277001,hc_base.subs_code_32277001_hc_vs_substance_code
hc_base.subs_code_372861001,hc_base.subs_code_372861001_hc_vs_substance_code
hc_base.subs_code_372558009,hc_base.subs_code_372558009_hc_vs_substance_code
hc_base.subs_code_372823004,hc_base.subs_code_372823004_hc_vs_substance_code
hc_base.subs_code_418039004,hc_base.subs_code_418039004_hc_vs_substance_code
hc_base.subs_code_88919005,hc_base.subs_code_88919005_hc_vs_substance_code
hc_base.subs_code_12194000,hc_base.subs_code_12194000_hc_vs_substance_code
hc_base.subs_code_44719008,hc_base.subs_code_44719008_hc_vs_substance_code
hc_base.subs_code_49352002,hc_base.subs_code_49352002_hc_vs_substance_code
hc_base.subs_code_106202009,hc_base.subs_code_106202009_hc_vs_substance_code
hc_base.subs_code_259750003,hc_base.subs_code_259750003_hc_vs_substance_code
hc_base.subs_code_259749003,hc_base.subs_code_259749003_hc_vs_substance_code
hc_base.subs_code_14711003,hc_base.subs_code_14711003_hc_vs_substance_code
hc_base.subs_code_71079002,hc_base.subs_code_71079002_hc_vs_substance_code
hc_base.subs_code_24404002,hc_base.subs_code_24404002_hc_vs_substance_code
hc_base.subs_code_27205008,hc_base.subs_code_27205008_hc_vs_substance_code
hc_base.subs_code_103224000,hc_base.subs_code_103224000_hc_vs_substance_code
hc_base.subs_code_34900009,hc_base.subs_code_34900009_hc_vs_substance_code
hc_base.subs_code_40456007,hc_base.subs_code_40456007_hc_vs_substance_code
hc_base.subs_code_29502003,hc_base.subs_code_29502003_hc_vs_substance_code
hc_base.subs_code_115727002,hc_base.subs_code_115727002_hc_vs_substance_code
hc_base.subs_code_115719006,hc_base.subs_code_115719006_hc_vs_substance_code
hc_base.subs_code_115712002,hc_base.subs_code_115712002_hc_vs_substance_code
hc_base.subs_code_115722008,hc_base.subs_code_115722008_hc_vs_substance_code
hc_base.subs_code_115725005,hc_base.subs_code_115725005_hc_vs_substance_code
hc_base.subs_code_115711009,hc_base.subs_code_115711009_hc_vs_substance_code
hc_base.subs_code_115721001,hc_base.subs_code_115721001_hc_vs_substance_code
hc_base.subs_code_91426009,hc_base.subs_code_91426009_hc_vs_substance_code
hc_base.subs_code_115726006,hc_base.subs_code_115726006_hc_vs_substance_code
hc_base.subs_code_115724009,hc_base.subs_code_115724009_hc_vs_substance_code
hc_base.subs_code_115715000,hc_base.subs_code_115715000_hc_vs_substance_code
hc_base.subs_code_115744003,hc_base.subs_code_115744003_hc_vs_substance_code
hc_base.subs_code_115710005,hc_base.subs_code_115710005_hc_vs_substance_code
hc_base.subs_code_115723003,hc_base.subs_code_115723003_hc_vs_substance_code
hc_base.subs_code_48284003,hc_base.subs_code_48284003_hc_vs_substance_code
hc_base.subs_code_88204001,hc_base.subs_code_88204001_hc_vs_substance_code
hc_base.subs_code_115713007,hc_base.subs_code_115713007_hc_vs_substance_code
hc_base.subs_code_115716004,hc_base.subs_code_115716004_hc_vs_substance_code
hc_base.subs_code_2728001,hc_base.subs_code_2728001_hc_vs_substance_code
hc_base.subs_code_48798005,hc_base.subs_code_48798005_hc_vs_substance_code
hc_base.subs_code_77315002,hc_base.subs_code_77315002_hc_vs_substance_code
hc_base.subs_code_112156004,hc_base.subs_code_112156004_hc_vs_substance_code
hc_base.subs_code_127430007,hc_base.subs_code_127430007_hc_vs_substance_code
hc_base.subs_code_115714001,hc_base.subs_code_115714001_hc_vs_substance_code
hc_base.subs_code_127431006,hc_base.subs_code_127431006_hc_vs_substance_code
hc_base.subs_code_16951006,hc_base.subs_code_16951006_hc_vs_substance_code
hc_base.subs_code_115720000,hc_base.subs_code_115720000_hc_vs_substance_code
hc_base.subs_code_115717008,hc_base.subs_code_115717008_hc_vs_substance_code
hc_base.subs_code_115729004,hc_base.subs_code_115729004_hc_vs_substance_code
hc_base.subs_code_115728007,hc_base.subs_code_115728007_hc_vs_substance_code
hc_base.subs_code_112158003,hc_base.subs_code_112158003_hc_vs_substance_code
hc_base.subs_code_1681001,hc_base.subs_code_1681001_hc_vs_substance_code
hc_base.subs_code_27800009,hc_base.subs_code_27800009_hc_vs_substance_code
hc_base.subs_code_46519008,hc_base.subs_code_46519008_hc_vs_substance_code
